narration_id, participant_id, video_id, narration_timestamp, start_timestamp, stop_timestamp, start_frame, stop_frame, narration, verb, verb_class, noun, noun_class, all_nouns, all_noun_classes
P01_02_70, P01, P01_02, 00:03:59.920, 00:03:59.04, 00:04:06.20, 14342, 14772, still rinsing saucepan, rinse, 2, saucepan, 5, ['saucepan'], [5]
P01_02_71, P01, P01_02, 00:04:05.830, 00:04:05.66, 00:04:08.95, 14739, 14937, put down saucepan, put-down, 1, saucepan, 5, ['saucepan'], [5]
P01_02_74, P01, P01_02, 00:04:23.710, 00:04:13.77, 00:04:21.44, 15226, 15686, rinse pan, rinse, 2, pan, 5, ['pan'], [5]
P01_02_75, P01, P01_02, 00:04:14.380, 00:04:14.00, 00:04:22.99, 15240, 15779, wash pan, wash, 2, pan, 5, ['pan'], [5]
P01_02_77, P01, P01_02, 00:04:18.160, 00:04:17.96, 00:04:24.21, 15477, 15852, wash pan, wash, 2, pan, 5, ['pan'], [5]
P01_02_78, P01, P01_02, 00:04:29.620, 00:04:22.51, 00:04:30.91, 15750, 16254, still rinsing pan, rinse, 2, pan, 5, ['pan'], [5]
P01_02_79, P01, P01_02, 00:04:30.889, 00:04:30.59, 00:04:38.50, 16235, 16710, washing pans, wash, 2, pan, 5, ['pan'], [5]
P01_02_8, P01, P01_02, 00:00:27.619, 00:00:26.75, 00:00:29.25, 1605, 1755, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P01_02_80, P01, P01_02, 00:04:33.460, 00:04:38.90, 00:04:45.87, 16734, 17152, rinse pan, rinse, 2, pan, 5, ['pan'], [5]
P01_02_81, P01, P01_02, 00:04:45.300, 00:04:39.21, 00:04:48.69, 16752, 17321, still rinsing pan, rinse, 2, pan, 5, ['pan'], [5]
P01_02_82, P01, P01_02, 00:04:48.419, 00:04:48.79, 00:04:50.98, 17327, 17458, put down pan, put-down, 1, pan, 5, ['pan'], [5]
P01_02_83, P01, P01_02, 00:04:50.259, 00:04:50.08, 00:04:51.44, 17404, 17486, take knife, take, 0, knife, 4, ['knife'], [4]
P01_02_84, P01, P01_02, 00:04:51.259, 00:04:51.32, 00:04:55.41, 17479, 17724, rinse knife, rinse, 2, knife, 4, ['knife'], [4]
P01_02_85, P01, P01_02, 00:04:56.560, 00:04:55.47, 00:04:56.22, 17728, 17773, take fork, take, 0, fork, 14, ['fork'], [14]
P01_02_86, P01, P01_02, 00:04:55.560, 00:04:55.49, 00:04:56.98, 17729, 17818, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_02_87, P01, P01_02, 00:04:57.590, 00:04:56.32, 00:04:59.60, 17779, 17976, rinse fork, rinse, 2, fork, 14, ['fork'], [14]
P01_02_88, P01, P01_02, 00:04:59.580, 00:04:59.67, 00:05:00.45, 17980, 18027, put down fork, put-down, 1, fork, 14, ['fork'], [14]
P01_02_89, P01, P01_02, 00:05:00.580, 00:05:00.52, 00:05:01.27, 18031, 18076, take plate, take, 0, plate, 2, ['plate'], [2]
P01_02_9, P01, P01_02, 00:00:29.320, 00:00:28.71, 00:00:30.18, 1722, 1810, take washing up liquid, take, 0, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P01_02_90, P01, P01_02, 00:05:01.580, 00:05:01.47, 00:05:05.47, 18088, 18328, rinse plate, rinse, 2, plate, 2, ['plate'], [2]
P01_02_91, P01, P01_02, 00:05:05.919, 00:05:05.57, 00:05:08.25, 18334, 18495, still rinsing plate, rinse, 2, plate, 2, ['plate'], [2]
P01_02_92, P01, P01_02, 00:05:08.960, 00:05:09.10, 00:05:11.17, 18546, 18670, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P01_02_93, P01, P01_02, 00:05:09.960, 00:05:09.27, 00:05:10.02, 18556, 18601, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P01_02_94, P01, P01_02, 00:05:11.120, 00:05:10.05, 00:05:19.15, 18603, 19149, rinse cutting board, rinse, 2, board:cutting, 18, ['board:cutting'], [18]
P01_02_95, P01, P01_02, 00:05:18.539, 00:05:19.50, 00:05:24.25, 19170, 19455, still rinsing cutting board, rinse, 2, board:cutting, 18, ['board:cutting'], [18]
P01_02_96, P01, P01_02, 00:05:24.219, 00:05:24.25, 00:05:27.00, 19455, 19620, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P01_02_97, P01, P01_02, 00:05:25.219, 00:05:25.07, 00:05:27.20, 19504, 19632, take sponge, take, 0, sponge, 9, ['sponge'], [9]
P01_03_12, P01, P01_03, 00:00:28.040, 00:00:27.36, 00:00:28.98, 1641, 1738, take table cloth, take, 0, cloth:table, 17, ['cloth:table'], [17]
P01_03_15, P01, P01_03, 00:00:36.440, 00:00:35.74, 00:00:39.04, 2144, 2342, unfold tablecloth, unfold, 39, tablecloth, 17, ['tablecloth'], [17]
P01_03_18, P01, P01_03, 00:00:48.190, 00:00:48.03, 00:00:49.25, 2881, 2955, take cup, take, 0, cup, 13, ['cup'], [13]
P01_03_19, P01, P01_03, 00:00:50.700, 00:00:50.75, 00:00:51.60, 3045, 3096, put down cup, put-down, 1, cup, 13, ['cup'], [13]
P01_03_29, P01, P01_03, 00:01:18.310, 00:01:18.34, 00:01:19.35, 4700, 4761, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P01_03_31, P01, P01_03, 00:01:20.540, 00:01:21.84, 00:01:22.60, 4910, 4956, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P01_04_0, P01, P01_04, 00:00:00.780, 00:00:00.11, 00:00:03.04, 6, 182, take cup, take, 0, cup, 13, ['cup'], [13]
P01_04_1, P01, P01_04, 00:00:03.480, 00:00:02.87, 00:00:05.10, 172, 306, put down cup, put-down, 1, cup, 13, ['cup'], [13]
P01_04_12, P01, P01_04, 00:00:41.899, 00:00:41.36, 00:00:42.13, 2481, 2527, take washing up liquid, take, 0, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P01_04_14, P01, P01_04, 00:00:46.819, 00:00:45.27, 00:00:46.81, 2716, 2808, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P01_04_15, P01, P01_04, 00:00:49.050, 00:00:46.91, 00:00:52.41, 2814, 3144, wash cup, wash, 2, cup, 13, ['cup'], [13]
P01_04_16, P01, P01_04, 00:00:53.859, 00:00:52.51, 00:00:56.16, 3150, 3369, rinse spoon, rinse, 2, spoon, 1, ['spoon'], [1]
P01_04_17, P01, P01_04, 00:00:58.039, 00:00:57.32, 00:01:02.67, 3439, 3760, rinse cup, rinse, 2, cup, 13, ['cup'], [13]
P01_04_22, P01, P01_04, 00:01:11.750, 00:01:11.40, 00:01:12.08, 4284, 4324, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_04_26, P01, P01_04, 00:01:26.049, 00:01:25.37, 00:01:26.12, 5122, 5167, take glass, take, 0, glass, 10, ['glass'], [10]
P01_04_30, P01, P01_04, 00:01:40.200, 00:01:38.95, 00:01:40.61, 5937, 6036, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P01_04_9, P01, P01_04, 00:00:26.010, 00:00:25.74, 00:00:30.67, 1544, 1840, take tablecloth, take, 0, tablecloth, 17, ['tablecloth'], [17]
P01_05_10, P01, P01_05, 00:00:31.779, 00:00:30.75, 00:00:33.50, 1845, 2010, put cup into cupboard, put-into, 5, cup, 13, ['cup', 'cupboard'], [13, 3]
P01_05_102, P01, P01_05, 00:05:43.870, 00:05:41.03, 00:05:43.47, 20461, 20608, take frying pan, take, 0, pan:frying, 5, ['pan:frying'], [5]
P01_05_104, P01, P01_05, 00:05:48.719, 00:05:47.48, 00:05:49.65, 20848, 20979, put pan on hob, put-on, 1, pan, 5, ['pan', 'hob'], [5, 24]
P01_05_11, P01, P01_05, 00:00:35.870, 00:00:34.79, 00:00:36.91, 2087, 2214, take plate, take, 0, plate, 2, ['plate'], [2]
P01_05_111, P01, P01_05, 00:06:40.030, 00:06:39.68, 00:06:40.68, 23980, 24040, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P01_05_117, P01, P01_05, 00:06:54.699, 00:06:53.83, 00:06:54.53, 24829, 24871, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P01_05_118, P01, P01_05, 00:06:56.800, 00:06:54.86, 00:06:57.20, 24891, 25032, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P01_05_12, P01, P01_05, 00:00:38.250, 00:00:36.95, 00:00:39.95, 2217, 2397, take plate, take, 0, plate, 2, ['plate'], [2]
P01_05_120, P01, P01_05, 00:07:06.449, 00:07:05.69, 00:07:07.79, 25541, 25667, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P01_05_128, P01, P01_05, 00:07:52.309, 00:07:50.59, 00:07:52.53, 28235, 28351, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P01_05_13, P01, P01_05, 00:00:40.390, 00:00:40.30, 00:00:41.55, 2418, 2493, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P01_05_133, P01, P01_05, 00:08:00.860, 00:08:00.62, 00:08:01.57, 28837, 28894, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P01_05_135, P01, P01_05, 00:08:03.930, 00:08:03.18, 00:08:04.55, 28990, 29073, take knife, take, 0, knife, 4, ['knife'], [4]
P01_05_14, P01, P01_05, 00:00:42.470, 00:00:42.15, 00:00:44.65, 2529, 2679, put plate into cupboard, put-into, 5, plate, 2, ['plate', 'cupboard'], [2, 3]
P01_05_140, P01, P01_05, 00:08:27.969, 00:08:27.63, 00:08:28.93, 30457, 30535, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_05_145, P01, P01_05, 00:08:43.440, 00:08:43.08, 00:08:44.13, 31384, 31447, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P01_05_146, P01, P01_05, 00:08:49.300, 00:08:45.68, 00:08:48.27, 31540, 31696, take table cloth, take, 0, cloth:table, 17, ['cloth:table'], [17]
P01_05_147, P01, P01_05, 00:08:51.260, 00:08:49.55, 00:08:51.92, 31772, 31915, unfold table cloth, unfold, 39, cloth:table, 17, ['cloth:table'], [17]
P01_05_149, P01, P01_05, 00:08:56.920, 00:08:57.34, 00:08:59.43, 32240, 32365, dry blades, dry, 14, blade, 4, ['blade'], [4]
P01_05_15, P01, P01_05, 00:00:48.260, 00:00:46.00, 00:00:47.85, 2760, 2871, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P01_05_150, P01, P01_05, 00:09:01.060, 00:08:58.50, 00:09:01.00, 32310, 32460, put blade down, put-down, 1, blade, 4, ['blade'], [4]
P01_05_152, P01, P01_05, 00:09:05.370, 00:09:04.56, 00:09:06.07, 32673, 32764, take fork, take, 0, fork, 14, ['fork'], [14]
P01_05_154, P01, P01_05, 00:09:08.149, 00:09:07.36, 00:09:09.32, 32841, 32959, put down fork, put-down, 1, fork, 14, ['fork'], [14]
P01_05_157, P01, P01_05, 00:09:27.649, 00:09:27.51, 00:09:30.30, 34050, 34218, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P01_05_159, P01, P01_05, 00:09:41.959, 00:09:41.98, 00:09:42.98, 34918, 34978, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_05_163, P01, P01_05, 00:10:46.509, 00:10:45.96, 00:10:47.96, 38757, 38877, take mesh, take, 0, mesh, 39, ['mesh'], [39]
P01_05_165, P01, P01_05, 00:10:50.250, 00:10:49.99, 00:10:50.68, 38999, 39040, throw mesh into bin, throw-into, 13, mesh, 39, ['mesh', 'bin'], [39, 36]
P01_05_170, P01, P01_05, 00:11:19.079, 00:11:18.77, 00:11:19.69, 40726, 40781, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_05_18, P01, P01_05, 00:00:54.920, 00:00:54.40, 00:00:55.65, 3264, 3339, put saucepan into cupboard, put-into, 5, saucepan, 5, ['saucepan', 'cupboard'], [5, 3]
P01_05_184, P01, P01_05, 00:13:04.190, 00:13:01.67, 00:13:04.12, 46900, 47047, take tongs, take, 0, tongs, 142, ['tongs'], [142]
P01_05_185, P01, P01_05, 00:13:09.100, 00:13:08.10, 00:13:09.23, 47286, 47353, put down tongs, put-down, 1, tongs, 142, ['tongs'], [142]
P01_05_186, P01, P01_05, 00:13:11.620, 00:13:09.44, 00:13:10.21, 47366, 47412, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P01_05_188, P01, P01_05, 00:13:19.360, 00:13:19.81, 00:13:20.55, 47988, 48033, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P01_05_19, P01, P01_05, 00:00:58.840, 00:00:56.31, 00:01:00.00, 3378, 3600, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P01_05_195, P01, P01_05, 00:15:55.980, 00:15:52.37, 00:15:55.32, 57142, 57319, take lighter, take, 0, lighter, 130, ['lighter'], [130]
P01_05_20, P01, P01_05, 00:00:59.840, 00:01:00.22, 00:01:01.42, 3613, 3685, put on saucepan, put-on, 1, saucepan, 5, ['saucepan'], [5]
P01_05_202, P01, P01_05, 00:16:17.670, 00:16:16.80, 00:16:17.30, 58608, 58638, take tong, take, 0, tong, 142, ['tong'], [142]
P01_05_21, P01, P01_05, 00:01:05.640, 00:01:04.53, 00:01:08.44, 3871, 4106, take bowls, take, 0, bowl, 7, ['bowl'], [7]
P01_05_215, P01, P01_05, 00:18:01.690, 00:18:01.43, 00:18:02.48, 64885, 64948, put down tong, put-down, 1, tong, 142, ['tong'], [142]
P01_05_216, P01, P01_05, 00:18:02.690, 00:18:02.58, 00:18:03.37, 64954, 65002, take knife, take, 0, knife, 4, ['knife'], [4]
P01_05_218, P01, P01_05, 00:18:08.850, 00:18:07.99, 00:18:09.02, 65279, 65341, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_05_22, P01, P01_05, 00:01:06.640, 00:01:10.29, 00:01:13.82, 4217, 4429, put bowls into cupboard, put-into, 5, bowl, 7, ['bowl', 'cupboard'], [7, 3]
P01_05_220, P01, P01_05, 00:18:13.290, 00:18:12.72, 00:18:14.42, 65563, 65665, take tong, take, 0, tong, 142, ['tong'], [142]
P01_05_228, P01, P01_05, 00:19:00.870, 00:19:00.57, 00:19:01.93, 68434, 68515, put down tong, put-down, 1, tong, 142, ['tong'], [142]
P01_05_23, P01, P01_05, 00:01:18.170, 00:01:17.35, 00:01:19.58, 4641, 4774, take colander, take, 0, colander, 39, ['colander'], [39]
P01_05_231, P01, P01_05, 00:19:28.780, 00:19:27.50, 00:19:28.73, 70050, 70123, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P01_05_232, P01, P01_05, 00:19:31.310, 00:19:30.01, 00:19:31.86, 70200, 70311, take colander, take, 0, colander, 39, ['colander'], [39]
P01_05_234, P01, P01_05, 00:19:36.870, 00:19:36.22, 00:19:37.72, 70573, 70663, put down saucepan, put-down, 1, saucepan, 5, ['saucepan'], [5]
P01_05_236, P01, P01_05, 00:19:49.010, 00:19:48.98, 00:19:50.20, 71338, 71412, put down colander, put-down, 1, colander, 39, ['colander'], [39]
P01_05_240, P01, P01_05, 00:19:56.310, 00:19:55.71, 00:19:56.94, 71742, 71816, take fork, take, 0, fork, 14, ['fork'], [14]
P01_05_243, P01, P01_05, 00:20:19.150, 00:20:13.29, 00:20:19.65, 72797, 73179, wash pan, wash, 2, pan, 5, ['pan'], [5]
P01_05_244, P01, P01_05, 00:20:15.020, 00:20:13.32, 00:20:14.79, 72799, 72887, put down frying pan, put-down, 1, pan:frying, 5, ['pan:frying'], [5]
P01_05_245, P01, P01_05, 00:20:18.150, 00:20:19.65, 00:20:26.73, 73179, 73603, wash pan, wash, 2, pan, 5, ['pan'], [5]
P01_05_246, P01, P01_05, 00:20:26.750, 00:20:26.14, 00:20:27.17, 73568, 73630, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_05_25, P01, P01_05, 00:01:21.990, 00:01:21.37, 00:01:22.76, 4882, 4965, take glass, take, 0, glass, 10, ['glass'], [10]
P01_05_257, P01, P01_05, 00:21:03.950, 00:21:02.52, 00:21:03.74, 75751, 75824, take knife, take, 0, knife, 4, ['knife'], [4]
P01_05_26, P01, P01_05, 00:01:23.740, 00:01:23.22, 00:01:24.66, 4993, 5079, put glass into cupboard, put-into, 5, glass, 10, ['glass', 'cupboard'], [10, 3]
P01_05_27, P01, P01_05, 00:01:27.580, 00:01:25.87, 00:01:27.57, 5152, 5254, take ladle, take, 0, ladle, 97, ['ladle'], [97]
P01_05_28, P01, P01_05, 00:01:34.110, 00:01:33.23, 00:01:34.45, 5593, 5667, take cloth, take, 0, cloth, 17, ['cloth'], [17]
P01_05_29, P01, P01_05, 00:01:35.110, 00:01:34.52, 00:01:44.65, 5671, 6279, dry ladle, dry, 14, ladle, 97, ['ladle'], [97]
P01_05_30, P01, P01_05, 00:01:40.350, 00:01:34.55, 00:01:44.86, 5673, 6291, dry ladle, dry, 14, ladle, 97, ['ladle'], [97]
P01_05_32, P01, P01_05, 00:01:46.080, 00:01:46.05, 00:01:46.88, 6363, 6412, put ladle back into drawer, put, 1, ladle, 97, ['ladle', 'drawer'], [97, 8]
P01_05_33, P01, P01_05, 00:01:51.090, 00:01:49.86, 00:01:50.85, 6591, 6651, take knife, take, 0, knife, 4, ['knife'], [4]
P01_05_34, P01, P01_05, 00:01:52.090, 00:01:50.90, 00:01:51.76, 6654, 6705, dry knife, dry, 14, knife, 4, ['knife'], [4]
P01_05_35, P01, P01_05, 00:01:53.090, 00:01:51.94, 00:01:52.51, 6716, 6750, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_05_36, P01, P01_05, 00:01:54.090, 00:01:52.75, 00:01:53.82, 6765, 6829, take spatula, take, 0, spatula, 20, ['spatula'], [20]
P01_05_37, P01, P01_05, 00:01:56.720, 00:01:55.02, 00:01:58.09, 6901, 7085, take cutlery, take, 0, cutlery, 58, ['cutlery'], [58]
P01_05_39, P01, P01_05, 00:02:01.470, 00:02:00.25, 00:02:01.50, 7215, 7290, put down cloth, put-down, 1, cloth, 17, ['cloth'], [17]
P01_05_40, P01, P01_05, 00:02:00.470, 00:02:01.70, 00:02:02.66, 7302, 7359, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P01_05_41, P01, P01_05, 00:02:02.540, 00:02:01.85, 00:02:02.60, 7311, 7356, put spatula into drawer, put-into, 5, spatula, 20, ['spatula', 'drawer'], [20, 8]
P01_05_42, P01, P01_05, 00:02:05.509, 00:02:02.94, 00:02:06.36, 7376, 7581, put down cutleries, put-down, 1, cutlery, 58, ['cutlery'], [58]
P01_05_44, P01, P01_05, 00:02:07.979, 00:02:08.94, 00:02:20.36, 7736, 8421, put down cutleries, put-down, 1, cutlery, 58, ['cutlery'], [58]
P01_05_60, P01, P01_05, 00:03:00.489, 00:03:00.67, 00:03:01.42, 10840, 10885, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_05_63, P01, P01_05, 00:03:08.949, 00:03:06.77, 00:03:07.81, 11206, 11268, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P01_05_65, P01, P01_05, 00:03:11.879, 00:03:11.24, 00:03:12.18, 11474, 11530, put spoon, put, 1, spoon, 1, ['spoon'], [1]
P01_05_67, P01, P01_05, 00:03:14.019, 00:03:12.78, 00:03:14.62, 11566, 11677, take cloth, take, 0, cloth, 17, ['cloth'], [17]
P01_05_68, P01, P01_05, 00:03:15.019, 00:03:15.11, 00:03:16.21, 11706, 11772, hang cloth, hang, 41, cloth, 17, ['cloth'], [17]
P01_05_7, P01, P01_05, 00:00:26.730, 00:00:25.50, 00:00:27.88, 1530, 1672, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P01_05_70, P01, P01_05, 00:03:17.889, 00:03:17.68, 00:03:19.20, 11860, 11952, take knife, take, 0, knife, 4, ['knife'], [4]
P01_05_72, P01, P01_05, 00:03:20.319, 00:03:20.50, 00:03:21.39, 12030, 12083, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_05_8, P01, P01_05, 00:00:28.530, 00:00:27.53, 00:00:29.29, 1651, 1757, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P01_05_82, P01, P01_05, 00:04:48.970, 00:04:48.03, 00:04:48.61, 17281, 17316, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_05_83, P01, P01_05, 00:04:49.970, 00:04:48.46, 00:04:49.16, 17307, 17349, take knife, take, 0, knife, 4, ['knife'], [4]
P01_05_85, P01, P01_05, 00:04:51.970, 00:04:51.21, 00:04:51.98, 17472, 17518, put knife in drawer, put-in, 5, knife, 4, ['knife', 'drawer'], [4, 8]
P01_05_87, P01, P01_05, 00:04:54.470, 00:04:53.84, 00:04:54.62, 17630, 17677, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P01_05_88, P01, P01_05, 00:04:55.470, 00:04:54.86, 00:04:56.10, 17691, 17766, put saucepan on hob, put-on, 1, saucepan, 5, ['saucepan', 'hob'], [5, 24]
P01_05_90, P01, P01_05, 00:04:57.300, 00:04:56.85, 00:04:58.10, 17811, 17886, take cloth, take, 0, cloth, 17, ['cloth'], [17]
P01_05_95, P01, P01_05, 00:05:14.590, 00:05:13.20, 00:05:14.41, 18792, 18864, take cloth, take, 0, cloth, 17, ['cloth'], [17]
P01_06_0, P01, P01_06, 00:00:00.590, 00:00:00.57, 00:00:01.53, 34, 91, take plate, take, 0, plate, 2, ['plate'], [2]
P01_06_1, P01, P01_06, 00:00:02.889, 00:00:02.21, 00:00:03.28, 132, 196, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_06_105, P01, P01_06, 00:06:48.310, 00:06:47.09, 00:06:48.44, 24425, 24506, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_06_106, P01, P01_06, 00:06:50.810, 00:06:48.53, 00:06:50.99, 24511, 24659, rinse cloth, rinse, 2, cloth, 17, ['cloth'], [17]
P01_06_107, P01, P01_06, 00:06:51.849, 00:06:50.64, 00:06:52.20, 24638, 24732, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_06_108, P01, P01_06, 00:06:56.050, 00:06:54.74, 00:07:21.39, 24884, 26483, wipe cooker, wipe, 2, cooker, 46, ['cooker'], [46]
P01_06_109, P01, P01_06, 00:07:12.180, 00:07:02.00, 00:07:23.25, 25320, 26595, continue wiping cooker, wipe, 2, cooker, 46, ['cooker'], [46]
P01_06_111, P01, P01_06, 00:07:26.280, 00:07:25.69, 00:07:26.79, 26741, 26807, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P01_06_112, P01, P01_06, 00:07:29.229, 00:07:26.65, 00:07:28.65, 26799, 26919, rinse cloth, rinse, 2, cloth, 17, ['cloth'], [17]
P01_06_114, P01, P01_06, 00:07:49.409, 00:07:49.24, 00:07:50.26, 28154, 28215, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P01_06_117, P01, P01_06, 00:08:05.020, 00:08:00.88, 00:08:05.89, 28852, 29153, hang cloth, hang, 41, cloth, 17, ['cloth'], [17]
P01_06_12, P01, P01_06, 00:00:32.460, 00:00:32.62, 00:00:36.86, 1957, 2211, take tablecloth, take, 0, tablecloth, 17, ['tablecloth'], [17]
P01_06_15, P01, P01_06, 00:00:51.300, 00:00:50.24, 00:00:52.03, 3014, 3121, put tablecloth, put, 1, tablecloth, 17, ['tablecloth'], [17]
P01_06_16, P01, P01_06, 00:00:55.469, 00:00:55.41, 00:00:56.22, 3324, 3373, take sponge, take, 0, sponge, 9, ['sponge'], [9]
P01_06_18, P01, P01_06, 00:00:59.780, 00:00:59.45, 00:01:01.09, 3567, 3665, put down washing up liquid, put-down, 1, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P01_06_19, P01, P01_06, 00:01:01.430, 00:01:00.90, 00:01:02.09, 3654, 3725, take fork, take, 0, fork, 14, ['fork'], [14]
P01_06_20, P01, P01_06, 00:01:03.850, 00:01:02.00, 00:01:04.50, 3720, 3870, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P01_06_21, P01, P01_06, 00:01:05.770, 00:01:04.46, 00:01:09.25, 3867, 4155, wash fork, wash, 2, fork, 14, ['fork'], [14]
P01_06_22, P01, P01_06, 00:01:09.899, 00:01:09.10, 00:01:10.12, 4146, 4207, put down fork, put-down, 1, fork, 14, ['fork'], [14]
P01_06_23, P01, P01_06, 00:01:10.899, 00:01:10.18, 00:01:10.72, 4210, 4243, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P01_06_24, P01, P01_06, 00:01:11.899, 00:01:10.82, 00:01:13.12, 4249, 4387, wash spoon, wash, 2, spoon, 1, ['spoon'], [1]
P01_06_25, P01, P01_06, 00:01:13.159, 00:01:13.18, 00:01:13.84, 4390, 4430, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P01_06_26, P01, P01_06, 00:01:14.490, 00:01:13.82, 00:01:15.07, 4429, 4504, take knife, take, 0, knife, 4, ['knife'], [4]
P01_06_27, P01, P01_06, 00:01:15.509, 00:01:15.11, 00:01:20.95, 4506, 4857, wash knife, wash, 2, knife, 4, ['knife'], [4]
P01_06_28, P01, P01_06, 00:01:21.039, 00:01:21.01, 00:01:22.27, 4860, 4936, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P01_06_29, P01, P01_06, 00:01:22.039, 00:01:21.96, 00:01:22.78, 4917, 4966, take cutting board, take, 0, board:cutting, 18, ['board:cutting'], [18]
P01_06_30, P01, P01_06, 00:01:23.569, 00:01:23.34, 00:01:30.90, 5000, 5454, wash cutting board, wash, 2, board:cutting, 18, ['board:cutting'], [18]
P01_06_31, P01, P01_06, 00:01:32.419, 00:01:31.75, 00:01:34.15, 5505, 5649, put down cutting board, put-down, 1, board:cutting, 18, ['board:cutting'], [18]
P01_06_32, P01, P01_06, 00:01:33.849, 00:01:34.27, 00:01:34.99, 5656, 5699, take tong, take, 0, tong, 142, ['tong'], [142]
P01_06_33, P01, P01_06, 00:01:35.209, 00:01:34.90, 00:01:47.44, 5694, 6446, wash tong, wash, 2, tong, 142, ['tong'], [142]
P01_06_34, P01, P01_06, 00:01:47.520, 00:01:47.51, 00:01:48.43, 6450, 6505, put down tong, put-down, 1, tong, 142, ['tong'], [142]
P01_06_35, P01, P01_06, 00:01:48.579, 00:01:48.53, 00:01:49.73, 6511, 6583, take knife, take, 0, knife, 4, ['knife'], [4]
